Tour_ID,High Cost,Higher Cost,Highest Cost,Low Cost,Lower Cost,Normal Cost
tour_id1bgoy5b0,0.17007193,0.74260986,0.000787225,0.019104647,0.0018782376,0.06554812
tour_idmw3tawxi,0.16466089,0.7682488,0.0038440968,0.0051674405,0.0018024275,0.056276347
tour_idjcls6dno,0.6457081,0.19725876,0.032073352,0.0022798283,0.0017832158,0.120896764
tour_iduwzgtkxz,0.3542876,0.43248567,0.019935172,0.0032511014,0.10674069,0.08329973
tour_idd8jnpgwf,0.6260318,0.20464508,0.004276048,0.023441907,0.007670627,0.1339345
tour_id7n0dvhlw,0.088192515,0.031426407,9.331021e-05,0.25476283,0.07825373,0.5472712
tour_id390dsjkm,0.30654675,0.53201616,0.013250375,0.016491715,0.0067050736,0.12498997
tour_idtw4thbfs,0.00040193746,0.00019853865,3.0246688e-06,0.0142296385,0.97292817,0.012238747
tour_idtkkimz8h,0.014084521,0.0061730347,8.134817e-06,0.15660302,0.1823715,0.6407598
tour_idk0x1f3i8,0.014937768,0.004724121,2.3175407e-05,0.1555433,0.08405272,0.74071896
tour_idz2ao4jp2,0.13438855,0.43737772,0.00096294057,0.01601667,0.012503602,0.39875057
tour_idcp1996rj,0.023867246,0.01801112,8.249308e-06,0.17693661,0.23795933,0.5432174
tour_id4qt8qqb9,0.087068975,0.015499534,2.7007081e-05,0.13225636,0.08101368,0.6841344
tour_idjsuygf9t,0.09290339,0.0080715045,0.00018388605,0.063884325,0.12865493,0.706302
tour_idk2430wd4,0.20500012,0.698489,0.0021038589,0.003931058,0.0041697863,0.08630615
tour_iderpghls6,0.0025647678,0.0030610806,2.988973e-05,0.29256275,0.6040276,0.09775382
tour_ido5gb6dzm,0.07703661,0.016922176,0.0002066598,0.16560169,0.040317506,0.69991535
tour_idhawt1ei4,0.06540222,0.004308944,0.00010226468,0.29547635,0.24195935,0.39275092
tour_id2pc5mdg6,0.08551545,0.081610054,6.3298394e-05,0.14310735,0.025063824,0.66464
tour_id7f7aw3zz,0.581995,0.28933412,0.008943923,0.022463555,0.0044774367,0.09278597
tour_iduztj0ly3,0.42361847,0.3310612,0.0077736597,0.017304577,0.014497866,0.20574425
tour_idiweslt1v,0.15307827,0.77405584,0.03983044,0.00152451,0.0057165776,0.025794374
tour_id98jsqqb9,0.08889147,0.6600227,0.033190664,0.04438005,0.035590664,0.13792446
tour_iduok7nd0v,0.48129174,0.11177839,0.00034618055,0.0066091334,0.005280554,0.39469397
tour_idmah4h2bo,0.42475194,0.36544624,0.0038717058,0.0059609106,0.015674358,0.18429488
tour_id3mt9z4bz,0.39977226,0.556381,0.0031884445,0.013176888,0.0023706148,0.02511086
tour_idaq6f59cm,0.28455287,0.608415,0.0048169764,0.00057260867,0.010368594,0.09127388
tour_idl72se1rn,0.36813748,0.30934417,0.0014632181,0.010530917,0.10518088,0.20534335
tour_idxjx7jhcc,0.13312484,0.01226645,0.00011085693,0.19487181,0.28925845,0.3703676
tour_idohvx1w76,0.24224205,0.41132718,0.0017863606,0.013679693,0.019294977,0.31166974
tour_idi6qfexnh,0.023955062,0.0059543396,1.842861e-05,0.39417034,0.17449942,0.40140238
tour_ido6epp2u9,0.124838136,0.78151625,0.060708012,0.0017659833,0.0041839145,0.026987694
tour_id03ieftjb,0.3085626,0.3489361,0.07206595,0.015640978,0.046413075,0.20838133
tour_id7j1sx7yd,0.19950706,0.6181518,0.069588184,0.0008321001,0.04642403,0.065496825
tour_id9xa560xv,0.13421011,0.7201328,0.010113159,0.012447348,0.007901361,0.11519518
tour_id41sy29b3,0.17191572,0.043772925,0.00023063629,0.0028659508,0.0031872122,0.7780276
tour_idg8ddguh6,0.6874353,0.2392933,0.017556798,0.004517525,0.0018140158,0.049383067
tour_idsz7zinn9,0.08559664,0.014231546,6.342289e-05,0.07419491,0.023280933,0.8026325
tour_idjt3867at,0.081159905,0.05310109,0.0027409054,0.08098433,0.013587779,0.76842594
tour_id43q5lhgv,0.3373161,0.20359455,0.0014865675,0.045308553,0.015359037,0.39693516
tour_idpv9sn4p5,0.1255344,0.3338849,0.50690186,0.001372265,0.0077269897,0.024579594
tour_idi5iqvz29,0.028326256,0.007864803,2.8409024e-05,0.2559886,0.43274868,0.27504325
tour_idvomm9vwo,0.6090066,0.06831676,0.0004999302,0.012435181,0.0128525905,0.29688892
tour_id3x0lzyfk,0.5719191,0.070961826,0.002438201,0.022255959,0.014680078,0.3177449
tour_idnpcai7d2,0.24520227,0.6353985,0.00804866,0.008536256,0.0033420045,0.09947228
tour_idh1pco727,0.24593942,0.58892995,0.08439765,0.0034986208,0.0143677555,0.06286664
tour_id57l5yeqa,0.27749196,0.2776314,0.0006771361,0.026217693,0.004831476,0.4131503
tour_idjtzjgeny,0.052179758,0.008678266,4.566631e-05,0.093908556,0.06721882,0.77796894
tour_idpwoqay23,0.06340411,0.034237854,0.00013672694,0.076229684,0.05933518,0.76665646
tour_id07lz875w,0.046820182,0.0050784224,6.840199e-05,0.17513148,0.45668748,0.31621403
tour_id1jw4fpcs,0.11425088,0.054076288,4.3906344e-05,0.13963631,0.077849045,0.61414355
tour_id4axpp2he,0.06289359,0.010078033,2.4225888e-05,0.1706985,0.14480095,0.61150473
tour_idqk4lxjkk,0.22107197,0.040480148,0.011871841,0.058574498,0.16573387,0.50226766
tour_idazyjm6iv,0.34029192,0.51450455,0.0003944692,0.005330078,0.0035718442,0.13590714
tour_id4lf4nhyx,0.01796946,0.0060093184,1.1426352e-05,0.351601,0.113275334,0.51113343
tour_id2212ozt8,0.15219635,0.70506936,0.030420763,0.016868405,0.011222761,0.08422232
tour_idmwss41un,0.3010097,0.5707711,0.005886821,0.0405906,0.020074317,0.061667442
tour_idtt6zwrvu,0.008435034,0.0048068566,1.8801531e-05,0.21640685,0.48119026,0.28914222
tour_id6ykcvubt,0.27376562,0.16320634,0.0011842618,0.037996367,0.022128848,0.5017185
tour_idhpi7mt4z,0.083572485,0.042234477,2.458561e-05,0.19167335,0.14980902,0.53268605
tour_id9dy6coyr,0.21476305,0.7255579,0.0031010588,0.003990684,0.0018816667,0.05070569
tour_idhikozqf5,0.29618803,0.4337047,0.03654053,0.018089816,0.042932488,0.17254445
tour_id8imp8kzo,0.06546165,0.02812558,0.0021297364,0.061833642,0.479513,0.36293635
tour_ida6vvddgn,0.5356132,0.23745932,0.0021839743,0.0055767028,0.018181305,0.20098555
tour_id640yirwu,0.5133166,0.108425766,0.0016727493,0.008036489,0.024749657,0.34379882
tour_idlq0zczsu,0.30973455,0.085581124,0.00033743112,0.10074538,0.053484976,0.45011654
tour_idhaa87dp8,0.48450017,0.46258807,0.0031167094,0.0014004944,0.0012489263,0.047145624
tour_id7lah425i,0.030144561,0.53073,0.288939,0.008630271,0.009645868,0.1319103
tour_idgv46kazq,0.3273897,0.46826637,0.024880636,0.013861253,0.014356764,0.15124531
tour_idq40c6409,0.34494337,0.41661662,0.0041735903,0.020487782,0.041864544,0.17191407
tour_idimg7htp3,0.09513636,0.041382357,0.0001999056,0.05451219,0.02534342,0.78342575
tour_idxtf3634r,0.56280744,0.2242469,0.0010301274,0.004462743,0.024050176,0.18340257
tour_idxmnpx6sm,0.36852312,0.30663478,0.01062534,0.01182937,0.026107827,0.27627954
tour_idxzhg3vmd,0.27892867,0.04689497,2.2217358e-05,0.2564821,0.026981374,0.39069065
tour_idscos2d81,0.08867739,0.024990624,0.00019348452,0.24901006,0.27495754,0.36217096
tour_idj7soe9xl,0.20882711,0.097711585,0.0041220314,0.064095244,0.017309602,0.6079345
tour_ids6bemxv6,0.028996484,0.005137331,5.04276e-06,0.0020555577,0.023915365,0.93989027
tour_idlsok0vd2,0.19122143,0.6954783,0.004880373,0.0019941633,0.009147584,0.09727813
tour_id6nn5er8w,0.009740824,0.0047545894,6.3644555e-05,0.36027557,0.3286717,0.29649368
tour_ido6q3t3ek,0.54788035,0.32749838,0.009425611,0.0040189386,0.0044978564,0.106678866
tour_id1bwoxy84,0.07006762,0.7197907,0.002160334,0.015895547,0.019592434,0.17249335
tour_idhk91t9hb,0.038060546,0.005053731,2.462097e-05,0.2790927,0.22042917,0.45733926
tour_idhlsj0fbe,0.7853742,0.13097477,0.0009405916,0.0070691626,0.0027363708,0.072904855
tour_id5c5fpnhm,0.03112854,0.013879075,1.5348767e-05,0.2144685,0.32117838,0.41933018
tour_id9ox0pzly,0.02195605,0.006004849,6.344465e-06,0.25396496,0.25024524,0.46782252
tour_idtgf2ee2o,0.35015118,0.5415851,0.024689134,0.0052050804,0.008661279,0.06970822
tour_idxr9ahm0v,0.7092788,0.19924401,0.0015206983,0.0022955036,0.0023699638,0.08529102
tour_id97ztw7cs,0.13850774,0.75782025,0.044109195,0.0028276788,0.0024065166,0.054328557
tour_idn573nm92,0.54288673,0.15222554,0.00349337,0.015779827,0.031385217,0.2542293
tour_id7p9ektu5,0.076697566,0.025463767,3.7572903e-05,0.43380857,0.09654442,0.36744815
tour_idotqnv5qh,0.41072422,0.18127322,0.0005582736,0.010713032,0.12756014,0.2691711
tour_idbm5rmkom,0.17139348,0.65217817,0.03427074,0.021203222,0.007960921,0.11299341
tour_idh8tt2v6g,0.04321751,0.7439697,0.19141166,0.00033296028,0.0014329918,0.019635191
tour_idkejpjtxq,0.0318488,0.0067425207,1.9817622e-05,0.27166015,0.17711729,0.5126114
tour_idz7j01nij,0.7175383,0.13536732,0.0017086968,0.004486524,0.0018727576,0.13902643
tour_id7mpwykrn,0.010562362,0.0077628,2.331482e-05,0.17858596,0.100424066,0.7026414
tour_idgt71sinz,0.22568943,0.7448669,0.004025363,0.0015786504,0.0030620014,0.020777648
tour_idyvjrkkjq,0.008114128,0.0070211748,0.00017648874,0.28343287,0.34706068,0.35419464
tour_idrar3a673,0.5353753,0.123869985,0.0123378625,0.00471948,0.016696332,0.30700102
tour_idfrgi3128,0.23886469,0.12537262,0.00044935697,0.035365164,0.05276406,0.5471841
tour_id9faobn5k,0.58642536,0.11234964,0.004805843,0.009208352,0.023971323,0.26323944
tour_id7b9w73zi,0.24270107,0.088581346,0.002878034,0.037744284,0.018716058,0.6093792
tour_idsx12weal,0.20884496,0.68665665,0.010939113,0.002642134,0.012770986,0.07814615
tour_id2l6zbs9q,0.23170641,0.42960456,0.0020401562,0.03023263,0.008267142,0.2981491
tour_idg19eg0r6,0.11593131,0.710224,0.030220378,0.013340129,0.021899873,0.10838434
tour_idbj6iudb6,0.23572794,0.070580445,0.0014580468,0.037461743,0.087056495,0.56771535
tour_iddit39bxv,0.015499077,0.0065235347,1.1600857e-05,0.278975,0.18284734,0.51614344
tour_idpmhp8alf,0.72329956,0.18026249,0.0077364254,0.008315692,0.004227955,0.07615783
tour_idduz3ww20,0.36512443,0.47781533,0.07263416,0.0050732205,0.022690376,0.056662455
tour_idx4y3b127,0.012243632,0.0072112805,3.488641e-05,0.28216165,0.251207,0.4471416
tour_idyjw6fi2c,0.34447274,0.3291557,0.012035201,0.0072533176,0.030654427,0.27642867
tour_id9ntjo1np,0.1642258,0.69368184,0.015226295,0.007974575,0.016653437,0.102238044
tour_idq2jvmnq1,0.12120047,0.03905076,0.00017421937,0.11997373,0.109896176,0.6097047
tour_idivloprhc,0.1527095,0.6884855,0.10149891,0.0068785283,0.006690933,0.04373665
tour_idcrj4ephy,0.4124939,0.35501802,0.066052824,0.004912247,0.029001834,0.13252117
tour_id7sbe3uty,0.009057834,0.0010320361,1.3886332e-05,0.119530685,0.7256308,0.14473477
tour_idf7hidxqa,0.18439816,0.6835731,0.004418196,0.011888857,0.0058445106,0.109877154
tour_id1g66l86d,0.23484203,0.5594769,0.0019894047,0.01587018,0.039495792,0.14832573
tour_idviaiwl6i,0.013203955,0.003637082,1.4985816e-05,0.28858504,0.086517416,0.6080415
tour_id5yp0ruiq,0.008152849,0.004702554,3.1833217e-05,0.36803964,0.17073078,0.44834235
tour_idxcydw5d1,0.27806795,0.23048463,0.0007144696,0.019850781,0.008183673,0.4626985
tour_idqb1cdj0r,0.030187003,0.013636742,2.035829e-05,0.08538071,0.11151738,0.7592578
tour_idfsnbkeg5,0.027187021,0.011583779,4.2646865e-05,0.15187486,0.034219053,0.7750926
tour_idnp4kcify,0.024623381,0.009065055,3.484787e-05,0.2282001,0.12270662,0.61537004
tour_idsvpoovep,0.1288474,0.13411383,8.842898e-05,0.025126161,0.07660775,0.6352164
tour_idwgieanrh,0.5056617,0.34020394,0.019834759,0.0019230036,0.017208612,0.11516798
tour_idpt3bkbpo,0.22607288,0.06657428,0.0011130619,0.04418627,0.031273317,0.6307802
tour_idgogjqktz,0.1927538,0.63833106,0.080292635,0.0032684433,0.032092456,0.053261615
tour_idr7lr3lxh,0.118693456,0.7382425,0.10678458,0.0015304158,0.0038968478,0.030852169
tour_idiyk51jyq,0.3023247,0.15670986,0.0002714307,0.010859057,0.015367212,0.5144677
tour_idajzdrpz3,0.14327289,0.035497133,0.00034322985,0.022741277,0.007215556,0.7909299
tour_id9ba213x1,0.1772441,0.19606568,5.6557878e-05,0.01218726,0.03824687,0.57619953
tour_id3a202vyb,0.4462934,0.4485202,0.0028743094,0.0015190848,0.010251772,0.09054118
tour_iduqsibxro,0.44581905,0.045329053,0.00071846665,0.01773911,0.014874817,0.47551945
tour_idc9001nup,0.1424732,0.09841306,0.0004036618,0.01634358,0.024775906,0.7175906
tour_id0b53av75,0.27873468,0.25331149,0.0015760815,0.12126743,0.01007229,0.33503807
tour_iddnab5xu3,0.3336108,0.056758657,0.00085531257,0.00672999,0.005136603,0.5969086
tour_id3fm8c0dx,0.19230975,0.74380314,0.0015946949,0.007915319,0.0012596376,0.053117443
tour_idgturlvdd,0.0018288213,0.0023872931,1.2936735e-05,0.23217964,0.6552685,0.10832281
tour_idgcyg9tl7,0.0045746467,0.0020112451,1.6386906e-05,0.32287782,0.53782743,0.13269246
tour_idanwdf1pd,0.18474385,0.06037524,0.014074181,0.06364038,0.017706806,0.65945953
tour_id7fsaixva,0.14182454,0.0342629,3.7624774e-05,0.06520974,0.016120387,0.7425448
tour_idjp206gfc,0.05327029,0.01583227,0.00015110533,0.35626894,0.11676333,0.45771402
tour_idd14ov7jm,0.7701109,0.06827458,0.000104749844,0.017852552,0.002963243,0.14069393
tour_id01f39mo0,0.0235406,0.1193686,0.00018843022,0.18504111,0.10324093,0.5686203
tour_idsqfa8uji,0.017099407,0.005627928,1.3832229e-05,0.24101251,0.13500726,0.6012391
tour_id6nr70zlc,0.07844923,0.0025542479,1.665905e-05,0.35431004,0.1291953,0.43547454
tour_id29k60etw,0.0102787,0.008091806,2.1242566e-05,0.35732308,0.34001017,0.28427503
tour_id74iy6g3u,0.34522682,0.099813566,0.0011443476,0.019069765,0.021680927,0.51306456
tour_idkn4071ne,0.2845539,0.65539116,0.010396248,0.0018433958,0.006795565,0.041019745
tour_id0mkccykw,0.0843194,0.0090203285,1.2120762e-05,0.14239624,0.12787488,0.63637704
tour_id12tprcwk,0.004817236,0.0018618242,5.6246085e-05,0.2171662,0.6057365,0.17036203
tour_idrnncyrti,0.19435102,0.56151,0.21602009,0.0017973965,0.0025572162,0.023764268
tour_idacj1pj9v,0.18953754,0.16747037,0.0027116523,0.014185303,0.024087867,0.60200727
tour_idgmllbqea,0.66989124,0.11708243,0.0009402058,0.028036684,0.003513239,0.18053623
tour_id8m8f06vj,0.10544923,0.057852466,0.0001072525,0.16758786,0.22784337,0.4411598
tour_id5zle9kn2,0.015569318,0.005913438,3.2307707e-05,0.4466614,0.18971722,0.3421063
tour_idk31un8r7,0.03574558,0.008459041,6.9220594e-05,0.19355756,0.14937279,0.61279577
tour_idpuawisl1,0.586654,0.083405256,0.00012726853,0.002787696,0.02623525,0.3007905
tour_idplr6jduq,0.45609963,0.08910075,0.00022651258,0.009974343,0.0012309869,0.44336775
tour_idpc9uuz8c,0.28455764,0.475138,0.027235854,0.013402777,0.021879876,0.17778581
tour_idpjg46c3s,0.408707,0.26774323,0.0032746003,0.027869767,0.025329385,0.26707605
tour_idjpq4bs9z,0.4081306,0.072958656,0.003018757,0.009139887,0.004923572,0.50182855
tour_idewtvt9qa,0.011200782,0.0040871464,2.2227428e-05,0.28986138,0.318482,0.37634647
tour_idwvu1j702,0.19248015,0.06733533,0.00063492305,0.020693582,0.008067754,0.71078825
tour_idf891poq7,0.0034287698,0.0019542726,5.644789e-05,0.32216948,0.45920488,0.2131861
tour_id2zwwrm9f,0.49358305,0.18573897,0.015082298,0.011971065,0.007450767,0.28617385
tour_idacq00w8g,0.22547156,0.12956765,0.0026057307,0.0275204,0.03561464,0.57922
tour_id1kfqlmus,0.3027591,0.28455618,0.001140949,0.030874964,0.01156847,0.36910036
tour_id1xk9ex4m,0.5914462,0.28860807,0.0035891607,0.009230918,0.0043827356,0.10274286
tour_idkfqomx81,0.16270338,0.18341418,0.00010055637,0.041517165,0.08475325,0.5275115
tour_idchufirg6,0.3735688,0.05068533,5.1436364e-05,0.08273456,0.040700387,0.4522595
tour_idlhlkldg6,0.5082111,0.14901671,0.008130768,0.023520585,0.007591842,0.303529
tour_iddorjxy2d,0.31528077,0.44439316,0.00023055493,0.01404704,0.003237589,0.22281083
tour_idt14vjzph,0.031295415,0.0059432285,1.6169148e-05,0.37157542,0.1906908,0.40047893
tour_idhck5phia,0.06907973,0.81022966,0.025540734,0.005144728,0.0067520807,0.08325314
tour_id6j5qv62k,0.28668314,0.5906564,0.0006935393,0.0032994174,0.0067572063,0.11191025
tour_idas3lu0i7,0.28030166,0.40786886,0.18004267,0.009431019,0.01474822,0.10760752
tour_iduwv03314,0.097106084,0.03478439,3.0278617e-05,0.1467259,0.19133885,0.5300145
tour_idhs440p39,0.06599844,0.015550802,3.363196e-05,0.17528187,0.1747419,0.56839335
tour_idcskcjwj9,0.15087703,0.3672938,0.00040098742,0.07398148,0.06495156,0.34249508
tour_idqtc9uqsz,0.103237204,0.82944304,0.017950626,0.007203007,0.010120129,0.032046024
tour_idck84q7tp,0.113222115,0.018573545,8.106512e-05,0.08710395,0.050044794,0.7309745
tour_ida22rh7zi,0.2782469,0.4325399,0.00055614935,0.0066475924,0.008426708,0.2735827
tour_idp7jhya2u,0.41894266,0.13497095,0.0011250002,0.017268477,0.008879692,0.41881323
tour_idscqp99s2,0.17216311,0.051044412,0.00038034047,0.012933747,0.016518556,0.7469598
tour_id6n5nmu6f,0.18821454,0.10052067,0.004648745,0.015076633,0.034798257,0.65674114
tour_id7iacb9a9,0.00010018204,0.0001028686,6.577879e-07,0.002627269,0.9932985,0.0038705496
tour_idxlji0c0q,0.0037331572,0.0036816208,1.9331943e-05,0.18334815,0.6248057,0.18441209
tour_ideeitqeye,0.14240925,0.5515222,0.004631508,0.07066209,0.02341884,0.20735611
tour_idarvmssoi,0.18885048,0.04388421,0.0002347734,0.11203105,0.10683096,0.54816854
tour_idjmtup8g6,0.017030183,0.0026618852,1.2610367e-05,0.13112126,0.040311676,0.8088624
tour_id8vemkrsp,0.4314151,0.21223845,0.011258668,0.016601184,0.04196631,0.28652027
tour_iduxfvnh6s,0.11043125,0.7095285,0.1449914,0.004093677,0.0017803682,0.029174792
tour_id9b5q04pr,0.09485406,0.011220585,4.505526e-05,0.2594343,0.12308824,0.5113578
tour_idcssp5ohw,0.27991834,0.60735303,0.0096929725,0.0039678677,0.0032244094,0.095843375
tour_ida4y40o4t,0.026050083,0.70590633,0.07197556,0.0030862459,0.003852438,0.18912934
tour_ideao8uy9a,0.5037755,0.07019462,0.0036703013,0.0037882524,0.021480028,0.39709133
tour_idhhwq8qfl,0.7060383,0.095932044,0.0013226626,0.005315325,0.003449095,0.18794261
tour_idtzfpwlef,0.20213388,0.015688859,0.000121436016,0.23980628,0.27401885,0.2682307
tour_idp979unjm,0.25027993,0.42627427,0.003579583,0.013520469,0.028559834,0.2777859
tour_idqyv5l27t,0.119194955,0.019831628,9.9922e-05,0.084938705,0.032389652,0.7435452
tour_idndrj3ag7,0.3616656,0.3638356,0.0086131,0.0054811486,0.052091014,0.20831355
tour_idvux1p3ok,0.0024650467,0.0014329756,1.07916085e-05,0.1378157,0.8314632,0.026812335
tour_id30ossozm,0.23355865,0.043952763,6.126975e-05,0.06741716,0.079816,0.5751942
tour_id3a4a4mos,0.23767686,0.029666789,0.000257906,0.032749932,0.072712965,0.6269356
tour_id6j88o2w5,0.0060613635,0.002669168,2.4144112e-05,0.16174567,0.7643281,0.0651715
tour_id8oj2knsd,0.18656175,0.69997394,0.043943416,0.005657811,0.010735881,0.05312721
tour_id9b7yneqd,0.5493485,0.1469052,0.0045004594,0.031740505,0.015072725,0.25243258
tour_idw0bbdipj,0.020202272,0.002599719,2.51496e-05,0.37459838,0.119305626,0.4832688
tour_id7katmkds,0.22707501,0.025765661,0.0001032369,0.04890058,0.10057262,0.5975829
tour_id9ka65h0t,0.15269132,0.7917023,0.016325243,0.0014732261,0.0040683285,0.03373958
tour_idgp5fos3f,0.28303838,0.5375548,0.04117308,0.006385825,0.006588156,0.12525979
tour_idg9vqr3op,0.33839777,0.15095872,0.0013450822,0.07252489,0.027311565,0.409462
tour_id5b051n7b,0.018824808,0.01476018,2.6489433e-05,0.40008992,0.254887,0.31141156
tour_idu1v3eap2,0.11009941,0.004253786,6.301689e-05,0.24851206,0.17890781,0.45816395
tour_id9j1scbp1,0.11878098,0.10986898,5.1026975e-05,0.16498087,0.030780982,0.57553715
tour_idodm5e4d9,0.5107685,0.22166505,0.00083135546,0.0073141456,0.009694075,0.24972689
tour_id1z6fau8r,0.020502469,0.010981483,1.51703725e-05,0.31216344,0.06556132,0.59077615
tour_idjca1p0vk,0.18685217,0.6589843,0.022975348,0.015313816,0.015542566,0.10033179
tour_id2f6nar9i,0.25417697,0.6343511,0.022487683,0.0021339187,0.034293406,0.052556932
tour_id4dwglws0,0.052372865,0.0061173188,1.7377768e-05,0.22305322,0.15321681,0.5652224
tour_id3ftl3kd9,0.5589093,0.12851927,0.2873264,0.0044143004,0.0036245587,0.01720618
tour_id7h0dbjy6,0.6948763,0.16339166,0.0033904084,0.0018536317,0.0023034138,0.1341846
tour_idhtf3h9dy,0.030727444,0.86852914,0.0039777285,0.0045277886,0.019562392,0.07267553
tour_idcof79ry2,0.1853717,0.73320025,0.014091111,0.011337134,0.0025641648,0.05343562
tour_id733e5v7k,0.27455857,0.41151828,0.00085414853,0.008177105,0.07016728,0.23472464
tour_idoi7lophy,0.15734702,0.010312551,6.862937e-05,0.19353735,0.13273995,0.5059945
tour_id248g99pn,0.02400545,0.008413542,7.303426e-05,0.27794,0.11876431,0.57080364
tour_id9co45w08,0.22637972,0.52628124,0.021025337,0.031830758,0.034735605,0.15974732
tour_idmks20l5i,0.00364631,0.01740101,5.7234287e-05,0.39483884,0.25920328,0.32485336
tour_id4cg286yj,0.2039241,0.63186616,0.02376126,0.007286904,0.014792332,0.118369296
tour_idyv9wf23p,0.014861569,0.0070190267,6.3020445e-05,0.13150007,0.4916489,0.35490748
tour_idpk5ny74a,0.039274734,0.008796706,7.892474e-05,0.2520418,0.1660889,0.53371894
tour_idmkfgn9i9,0.101260774,0.019329766,7.9923266e-05,0.2296369,0.08840695,0.56128573
tour_id71tnihhk,0.46629038,0.23888366,0.006902714,0.017639115,0.043729547,0.22655459
tour_idlrh2lro6,0.044797704,0.87817574,0.0012395381,0.006269333,0.0048213126,0.064696305
tour_idpb47xe0m,0.41696337,0.069188304,0.0007986393,0.015884059,0.019509993,0.47765562
tour_id2ziuxbl2,0.06979927,0.003836456,3.8660808e-05,0.08534333,0.74018425,0.100798
tour_ida92x072g,0.30677524,0.16880843,0.00041973768,0.026779717,0.012722839,0.48449403
tour_idyrar94yf,0.034334533,0.009124639,4.1672305e-05,0.08366852,0.38812476,0.48470584
tour_id08uvrock,0.11683459,0.018698156,3.757595e-05,0.036094826,0.092251614,0.73608327
tour_idrs22krka,0.07931581,0.76770043,0.11172873,0.0006344325,0.005024567,0.03559601
tour_idks1rrskb,0.2238469,0.046706907,0.0016228615,0.16729797,0.020261046,0.5402643
tour_id3epjdz6j,0.34887797,0.081180625,0.0016979658,0.016846705,0.028283136,0.52311355
tour_idv4ga7aab,0.15007557,0.5121299,0.00054306485,0.009270728,0.006890597,0.3210901
tour_idkneg6lpa,0.19820307,0.6541495,0.035221037,0.0022909127,0.005489218,0.10464632
tour_idymdbpiow,0.12382761,0.83219177,0.009833728,0.0040529096,0.003554025,0.02653997
tour_idnu6i0304,0.021881346,0.006969848,4.7411095e-06,0.1585925,0.17732812,0.63522345
tour_idf73i1clt,0.42342973,0.43315947,0.0029794513,0.0031278029,0.0042030625,0.13310046
tour_iduf5qdelb,0.1787781,0.028717818,0.00010084169,0.050471675,0.20794429,0.5339872
tour_idakx0dycq,0.075319506,0.014071783,0.00011084713,0.0103036575,0.4253138,0.47488037
tour_id68d46itn,0.27183336,0.4437194,0.08762783,0.010928007,0.018284112,0.16760734
tour_idwu3tr0ob,0.06565875,0.030729873,7.089763e-05,0.17446569,0.108307466,0.6207673
tour_idvfml9aan,0.265788,0.43986306,0.17219093,0.010283181,0.009736447,0.102138415
tour_idc54q85i5,0.021638213,0.009646906,2.9486917e-05,0.30824843,0.1582866,0.50215036
tour_id5i1daqyf,0.018556591,0.024644492,9.413081e-06,0.2909942,0.07950018,0.5862951
tour_idjwwxo7gx,0.10378545,0.037741616,0.0002429236,0.17827004,0.11371557,0.56624436
tour_idhz5oer11,0.2494225,0.6483015,0.0060095526,0.0057243616,0.0011209514,0.08942113
tour_idrqn5xl7y,0.55474085,0.1846352,0.0030505175,0.011671064,0.021657912,0.22424445
tour_idxhs2tse2,0.008281033,0.0034995028,2.7791177e-05,0.32825845,0.19786024,0.462073
tour_idu698qheh,0.018489737,0.0035819798,2.3489145e-05,0.35302383,0.23583318,0.3890478
tour_id7rmd1653,0.34602413,0.51967025,0.058371842,0.0015764614,0.010682302,0.06367503
tour_id0c3nfngt,0.0927724,0.09253973,3.991669e-05,0.04557774,0.029607825,0.73946244
tour_id9aoqocq6,0.2286806,0.6284383,0.030200355,0.0066132415,0.010352435,0.0957151
tour_idspik76xo,0.30546775,0.03870517,0.00034132678,0.023160072,0.010908306,0.6214174
tour_idtinirn98,0.7011434,0.19559012,0.004982866,0.011159216,0.0028135115,0.084310904
tour_idhfdjwu4r,0.14191237,0.7420125,0.016690534,0.00881954,0.004477258,0.08608782
tour_idmofd9s9s,0.43319196,0.09515361,0.0063075293,0.023641419,0.008737808,0.4329677
tour_idj30yyvzn,0.33837035,0.6158757,0.0026509431,0.0051214285,0.010027318,0.027954211
tour_idegwmk7ms,0.056906816,0.8641553,0.0530312,0.0030610855,0.0048979935,0.017947564
tour_id8fun3dft,0.056806177,0.0086445175,0.00011100483,0.42291525,0.06564996,0.44587308
tour_id0d4ppxit,0.018749084,0.0010697412,2.1622693e-05,0.29169366,0.32007787,0.36838806
tour_idys7o1xrg,0.41261697,0.24133073,0.0052270116,0.019345636,0.010516781,0.3109629
tour_idzqh9kdf5,0.004942476,0.0032866294,5.65976e-05,0.3086637,0.19164929,0.49140134
tour_idzj7gq4rk,0.5326589,0.078329824,0.0022055863,0.0068507656,0.26072323,0.11923168
tour_id5xcott56,0.17454967,0.58109283,0.117868885,0.0038299437,0.010555006,0.11210364
tour_idct4l51wp,0.5119711,0.14854454,0.013070741,0.054154836,0.0088789575,0.26337984
tour_idmv9lk82u,0.037723705,0.011320142,5.5925062e-05,0.13548186,0.2787246,0.53669375
tour_idg07je3sn,0.0789673,0.006673232,0.000110262794,0.08690868,0.04598038,0.7813601
tour_id3isq5jto,0.08787473,0.1387715,0.0004184,0.0060782665,0.010719036,0.756138
tour_idgn2eyie5,0.4574108,0.1936409,0.007088051,0.066425346,0.02080907,0.25462586
tour_id3x47qu59,0.029513953,0.0023119105,6.4686574e-05,0.17304313,0.47101888,0.32404742
